Date,Cpi,Food Price Index,Energy Price Index,Hicp,Unemployment Rate,Gdp,Rent Price,House Prices,Lci
2004-08-01,0.214598916688161,0.12794432548179874,0.21179989124524193,0.2248656945510361,0.14777327935222673,0.5051356977137129,0.39204222567284575,0.5961967708681841,0.3294691885295912
2004-09-01,0.25612587051844216,0.12517844396859384,0.20513866231647634,0.2693783576362243,0.1406882591093117,0.49391440409151977,0.40059041125674355,0.6040698435688439,0.36790726052471023
2004-10-01,0.2723755481042045,0.11509635974304061,0.2567971723762915,0.2847275518035306,0.1417004048582996,0.48269311046932617,0.40913859684064224,0.611942916269504,0.4063453325198292
2004-11-01,0.27443899922620574,0.11286581013561742,0.2185290918977705,0.28549501151189594,0.13765182186234814,0.48655233811264176,0.4169184976307343,0.6274651872451606,0.3300793166564979
2004-12-01,0.282692803714212,0.1158101356174161,0.20058455682436108,0.29649526733179865,0.13056680161943324,0.49041156575595735,0.42469839842082635,0.642987458220817,0.25381330079316666
2005-01-01,0.288109362909466,0.11812990720913635,0.22709352909189776,0.3016116653875671,0.13157894736842102,0.4942707933992725,0.43247829921091885,0.6585097291964737,0.1775472849298353
2005-02-01,0.26205829249419654,0.13695574589578868,0.23960032626427405,0.26579687899718607,0.11437246963562753,0.5041006068557377,0.44045046774914764,0.6763753765476166,0.20846044335977226
2005-03-01,0.3105493938612329,0.16497144896502497,0.29187058183795533,0.3192632386799694,0.12246963562753038,0.5139304203122028,0.4484226362873769,0.69424102389876,0.23937360178970912
2005-04-01,0.32705700283724504,0.1472162740899357,0.2926862425231104,0.33614735226400594,0.12044534412955465,0.523760233768668,0.4563948048256057,0.7121066712499029,0.27028676021964615
2005-05-01,0.33350528759349984,0.14221984296930762,0.26624524197933663,0.34356612944487086,0.12348178137651822,0.5338555643587972,0.46324517865840376,0.7274590208327785,0.2853365873500101
2005-06-01,0.3288625225689965,0.13891862955032114,0.3166802610114192,0.3392171910974673,0.13056680161943324,0.5439508949489269,0.4700955524912014,0.7428113704156549,0.3003864144803742
2005-07-01,0.30203765798297644,0.13517130620985002,0.3405383360522022,0.31056536198516227,0.13461538461538458,0.5540462255390566,0.476945926323999,0.7581637199985305,0.31543624161073824
2005-08-01,0.29223626515346934,0.1269628836545325,0.3985182164219684,0.29854182655410577,0.13461538461538458,0.5620032202826695,0.4850579656291232,0.7735277271463745,0.35245068130974166
2005-09-01,0.3396956409595049,0.13552819414703782,0.42482327351821636,0.3494499872090051,0.13765182186234814,0.5699602150262819,0.49317000493424734,0.7888917342942177,0.3894651210087452
2005-10-01,0.3543977302037655,0.14578872234118484,0.4066748232735181,0.3632642619595803,0.1255060728744939,0.5779172097698948,0.5012820442393711,0.8042557414420617,0.4264795607077486
2005-11-01,0.3500128965695124,0.1358850820842255,0.3556280587275692,0.35840368380660026,0.10728744939271256,0.6179606012330219,0.5098188255332743,0.8276171774994159,0.37055114907463904
2005-12-01,0.36058808356977057,0.1505174875089222,0.38709896682979883,0.37093885904323365,0.104251012145749,0.658003992696149,0.5183556068271766,0.850978613556771,0.31462273744152947
2006-01-01,0.35800876966726847,0.16024268379728762,0.39715878194671006,0.3658224609874652,0.08906882591093118,0.698047384159276,0.5268923881210794,0.8743400496141256,0.2586943258084198
2006-02-01,0.3309259736909982,0.18424339757316194,0.3684067427949973,0.3312867741110259,0.09919028340080971,0.7047946430853373,0.5369540888931144,0.8873739557644675,0.2969290217612366
2006-03-01,0.38225432035078644,0.1731798715203426,0.3727569331158238,0.3906369915579435,0.08097165991902833,0.7115419020113987,0.5470157896651493,0.9004078619148099,0.3351637177140533
2006-04-01,0.398761929326799,0.1698786581013561,0.42761011419249584,0.41263750319774894,0.08198380566801622,0.71828916093746,0.5570774904371847,0.9134417680651523,0.3733984136668701
2006-05-01,0.40237296879030193,0.19075660242683795,0.42482327351821636,0.4151957022256334,0.08198380566801622,0.7265684679235427,0.568821220846639,0.9216790256148146,0.3843807199511897
2006-06-01,0.39979365488779983,0.16943254817987147,0.4220364328439369,0.4139166027116912,0.07894736842105265,0.7348477749096245,0.5805649512560933,0.9299162831644765,0.39536302623550956
2006-07-01,0.38534949703378896,0.17960385438972165,0.45377922784121794,0.3949859299053471,0.06882591093117407,0.7431270818957072,0.5923086816655476,0.9381535407141393,0.4063453325198292
2006-08-01,0.3685839566675262,0.17648108493932896,0.4558183795541054,0.37196213865438743,0.0708502024291498,0.7561033443799821,0.6031595302567956,0.9587690271427591,0.439902379499695
2006-09-01,0.40443641991230317,0.17514275517487504,0.3655519303969549,0.4169864415451525,0.06376518218623484,0.7690796068642569,0.6140103788480431,0.9793845135713799,0.47345942647956074
2006-10-01,0.4168171266443128,0.20110635260528192,0.34420880913539964,0.4318239959068819,0.05060728744939269,0.7820558693485318,0.6248612274392911,1.0000000000000002,0.5070164734594266
2006-11-01,0.4147536755223111,0.23010349750178444,0.3599102773246329,0.4282425172678437,0.07186234817813764,0.7988743209434805,0.6351881711457872,0.9917598819009312,0.520642668293675
2006-12-01,0.42532886252256885,0.23286937901498922,0.3738444806960304,0.4412893323100535,0.06983805668016196,0.8156927725384289,0.6455151148522833,0.9835197638018622,0.5342688631279237
2007-01-01,0.4186226463760643,0.2385795860099928,0.31878738444806953,0.43233563571245837,0.05769230769230771,0.8325112241333776,0.6558420585587794,0.9752796457027937,0.5478950579621721
2007-02-01,0.38973433066804253,0.26008208422555307,0.36079390973355074,0.39677666922486576,0.06376518218623484,0.852835353819329,0.6641921104724946,0.97978708715542,0.5385397600162701
2007-03-01,0.4415785401083312,0.25740542469664524,0.37547580206634035,0.45203376822716823,0.06072874493927127,0.8731594835052807,0.6725421623862107,0.9842945286080462,0.5291844620703682
2007-04-01,0.45602269796234207,0.2557102069950035,0.4110929853181077,0.46994116142235853,0.04858299595141702,0.893483613191232,0.6808922142999259,0.9888019700606725,0.5198291641244661
2007-05-01,0.46195511993809646,0.27783725910064244,0.41197661772702554,0.47403427986697366,0.053643724696356254,0.8986718463805896,0.6889307900112613,0.9919875515625638,0.5297945901972747
2007-06-01,0.4593758060355948,0.3099571734475374,0.4331837955410549,0.4730110002558199,0.049595141700404854,0.9038600795699476,0.6969693657225968,0.9951731330644555,0.5397600162700835
2007-07-01,0.4420944028888316,0.3263740185581728,0.4651984774333876,0.455615246866206,0.04453441295546556,0.9090483127593048,0.7050079414339323,0.9983587145663468,0.5497254423428921
2007-08-01,0.4250709311323191,0.33824054246966456,0.4412724306688417,0.43233563571245837,0.05161943319838058,0.9194219393825802,0.7138390013978895,0.9875144122567281,0.5725035590807402
2007-09-01,0.47046685581635295,0.3805317630264096,0.4892604676454595,0.48324379636735726,0.04655870445344129,0.9297955660058557,0.7226700613618471,0.9766701099471093,0.5952816758185886
2007-10-01,0.4874903275728655,0.41033190578158457,0.5377922784121805,0.49936045024302933,0.0374493927125506,0.9401691926291307,0.7315011213258042,0.9658258076374902,0.6180597925564368
2007-11-01,0.5042558679391282,0.4412027123483225,0.6134448069603045,0.5170120235354312,0.021255060728744946,0.9579602604623687,0.7402003091643072,0.9575652455637289,0.6575147447630669
2007-12-01,0.514315192158886,0.4734118486795145,0.6025013594344752,0.5287797390636992,0.0293522267206478,0.9757513282956072,0.7488994970028107,0.9493046834899677,0.696969696969697
2008-01-01,0.5076089760123805,0.5302462526766594,0.6233686786296899,0.5208493220772574,0.008097165991902855,0.9935423961288452,0.7575986848413141,0.941044121416206,0.736424649176327
2008-02-01,0.48981171008511737,0.6181299072091362,0.6615008156606851,0.4980813507290871,0.017206477732793546,0.9909227217352041,0.7664610499697546,0.9353170836445319,0.7305267439495627
2008-03-01,0.5437193706474077,0.6883476088508207,0.7270935290918977,0.5518035303146585,0.030364372469635637,0.988303047341563,0.7753234150981951,0.9295900458728583,0.7246288387227985
2008-04-01,0.5589373226721692,0.7208244111349036,0.7896954866775421,0.5715016628293683,0.017206477732793546,0.985683372947922,0.7841857802266357,0.9238630081011847,0.7187309334960342
2008-05-01,0.5759607944286822,0.7181477516059955,0.9043637846655792,0.587874136607828,0.0,0.9904555819652814,0.793752047292398,0.9251625514380362,0.7085621313809234
2008-06-01,0.5736394119164303,0.7528551034975015,0.9914355628058726,0.5865950370938862,0.009109311740890691,0.9952277909826404,0.8033183143581604,0.9264620947748876,0.6983933292658124
2008-07-01,0.5548104204281659,0.7250178443968593,1.0,0.568431823995907,0.009109311740890691,0.9999999999999998,0.8128845814239223,0.9277616381117391,0.6882245271507017
2008-08-01,0.5318545266958989,0.618397573162027,0.835916258836324,0.5415707342031211,0.017206477732793546,0.9880772867840621,0.8220180703905795,0.9190464654405852,0.7140532845230833
2008-09-01,0.5787980397214341,0.5523733047822983,0.7211799891245241,0.5922230749552315,0.015182186234817818,0.9761545735681241,0.8311515593572367,0.9103312927694309,0.7398820418954647
2008-10-01,0.5787980397214341,0.3958779443254817,0.507137030995106,0.5929905346635969,0.010121457489878527,0.9642318603521864,0.840285048323894,0.9016161200982771,0.7657107992678464
2008-11-01,0.5723497549651793,0.3437723054960741,0.3650761283306144,0.58761831670504,0.026315789473684237,0.9465046870163543,0.8480169964071123,0.8728543082081457,0.6794793573317065
2008-12-01,0.5610007737941709,0.3162027123483226,0.25931212615551924,0.5804553594269635,0.05060728744939269,0.9287775136805216,0.8557489444903301,0.8440924963180148,0.5932479153955664
2009-01-01,0.5493938612329119,0.3733940042826552,0.2667890157694399,0.5674085443847532,0.07894736842105265,0.9110503403446895,0.8634808925735484,0.8153306844278834,0.5070164734594266
2009-02-01,0.5272117616713956,0.36500713775874377,0.2334148994018488,0.5405474545919673,0.09716599190283404,0.9314312651394461,0.8728224504870581,0.823712670229565,0.5527760829774253
2009-03-01,0.5749290688676809,0.3613490364025696,0.25768080478520927,0.5881299565106168,0.09008097165991902,0.9518121899342027,0.8821640084005673,0.832094656031247,0.5985356924954242
2009-04-01,0.582409079184937,0.3907030692362598,0.27195486677542136,0.5988743924277311,0.09514170040485831,0.9721931147289593,0.8915055663140774,0.8404766418329286,0.6442953020134229
2009-05-01,0.5880835697704412,0.44432548179871517,0.33047852093529095,0.6050140700946534,0.10323886639676116,0.9590067103421054,0.8992539596388234,0.8290333865471944,0.6410412853365874
2009-06-01,0.5865359814289399,0.4473590292648108,0.41197661772702554,0.6032233307751347,0.1082995951417004,0.945820305955251,0.9070023529635698,0.8175901312614611,0.637787268659752
2009-07-01,0.5684807841114261,0.40488936473947174,0.3722131593257204,0.5853159375799439,0.1255060728744939,0.9326339015683971,0.9147507462883162,0.8061468759757269,0.6345332519829165
2009-08-01,0.550683518184163,0.4354925053533189,0.42122077215878184,0.5648503453568692,0.12854251012145745,0.9438906921335934,0.9208998553317027,0.8101651233122109,0.6912751677852349
